pop,scenario,date,covid_region,persons_above65_first_vaccinated_perc
114266,continued_trend,2021-05-17,4,0.906665124334821
114266,continued_trend,2021-05-18,4,0.914132397562812
114266,continued_trend,2021-05-19,4,0.921599670790819
114266,continued_trend,2021-05-20,4,0.92906694401881
114266,continued_trend,2021-05-21,4,0.936534217246817
114266,continued_trend,2021-05-22,4,0.944001490474808
114266,continued_trend,2021-05-23,4,0.951468763702815
114266,continued_trend,2021-05-24,4,0.958936036930806
114266,continued_trend,2021-05-25,4,0.966403310158814
114266,continued_trend,2021-05-26,4,0.973870583386805
114266,continued_trend,2021-05-27,4,0.981337856614812
114266,continued_trend,2021-05-28,4,0.988805129842803
114266,continued_trend,2021-05-29,4,0.99627240307081
114266,continued_trend,2021-05-30,4,1
81178,continued_trend,2021-01-10,5,0
81178,continued_trend,2021-01-19,5,0.00299910538811025
81178,continued_trend,2021-01-20,5,0.00938624925999536
81178,continued_trend,2021-01-21,5,0.0157733931318575
81178,continued_trend,2021-01-22,5,0.0221605370037426
81178,continued_trend,2021-01-23,5,0.0285476808756278
81178,continued_trend,2021-01-24,5,0.0349348247474899
81178,continued_trend,2021-01-25,5,0.041321968619375
81178,continued_trend,2021-01-26,5,0.0477091124912601
81178,continued_trend,2021-01-27,5,0.0540962563631453
81178,continued_trend,2021-01-28,5,0.0604834002350074
81178,continued_trend,2021-01-29,5,0.0668705441068925
81178,continued_trend,2021-01-30,5,0.0732576879787776
81178,continued_trend,2021-01-31,5,0.0796448318506627
81178,continued_trend,2021-02-01,5,0.0860319757225249
81178,continued_trend,2021-02-02,5,0.09241911959441
81178,continued_trend,2021-02-03,5,0.0988062634662951
81178,continued_trend,2021-02-04,5,0.10519340733818
81178,continued_trend,2021-02-05,5,0.111580551210042
81178,continued_trend,2021-02-06,5,0.117967695081928
81178,continued_trend,2021-02-07,5,0.124354838953813
81178,continued_trend,2021-02-08,5,0.130741982825698
81178,continued_trend,2021-02-09,5,0.13712912669756
81178,continued_trend,2021-02-10,5,0.143516270569445
81178,continued_trend,2021-02-11,5,0.14990341444133
81178,continued_trend,2021-02-12,5,0.156290558313215
81178,continued_trend,2021-02-13,5,0.162677702185077
81178,continued_trend,2021-02-14,5,0.169064846056963
81178,continued_trend,2021-02-15,5,0.175451989928848
81178,continued_trend,2021-02-16,5,0.181839133800733
81178,continued_trend,2021-02-17,5,0.188226277672595
81178,continued_trend,2021-02-18,5,0.19461342154448
81178,continued_trend,2021-02-19,5,0.201000565416365
81178,continued_trend,2021-02-20,5,0.20738770928825
81178,continued_trend,2021-02-21,5,0.213774853160112
81178,continued_trend,2021-02-22,5,0.220161997031998
81178,continued_trend,2021-02-23,5,0.226549140903883
81178,continued_trend,2021-02-24,5,0.232936284775768
81178,continued_trend,2021-02-25,5,0.23932342864763
81178,continued_trend,2021-02-26,5,0.245710572519515
81178,continued_trend,2021-02-27,5,0.2520977163914
81178,continued_trend,2021-02-28,5,0.258484860263262
81178,continued_trend,2021-03-01,5,0.264872004135147
81178,continued_trend,2021-03-02,5,0.271259148007033
81178,continued_trend,2021-03-03,5,0.277646291878918
81178,continued_trend,2021-03-04,5,0.28403343575078
81178,continued_trend,2021-03-05,5,0.290420579622665
81178,continued_trend,2021-03-06,5,0.29680772349455
81178,continued_trend,2021-03-07,5,0.303194867366435
81178,continued_trend,2021-03-08,5,0.309582011238297
81178,continued_trend,2021-03-09,5,0.315969155110182
81178,continued_trend,2021-03-10,5,0.322356298982067
81178,continued_trend,2021-03-11,5,0.328743442853953
81178,continued_trend,2021-03-12,5,0.335130586725815
81178,continued_trend,2021-03-13,5,0.3415177305977
81178,continued_trend,2021-03-14,5,0.347904874469585
81178,continued_trend,2021-03-15,5,0.35429201834147
81178,continued_trend,2021-03-16,5,0.360679162213332
81178,continued_trend,2021-03-17,5,0.367066306085217
81178,continued_trend,2021-03-18,5,0.373453449957102
81178,continued_trend,2021-03-19,5,0.379840593828988
81178,continued_trend,2021-03-20,5,0.38622773770085
81178,continued_trend,2021-03-21,5,0.392614881572735
81178,continued_trend,2021-03-22,5,0.39900202544462
81178,continued_trend,2021-03-23,5,0.405389169316505
81178,continued_trend,2021-03-24,5,0.411776313188367
81178,continued_trend,2021-03-25,5,0.418163457060252
81178,continued_trend,2021-03-26,5,0.424550600932137
81178,continued_trend,2021-03-27,5,0.430937744804023
81178,continued_trend,2021-03-28,5,0.437324888675885
81178,continued_trend,2021-03-29,5,0.44371203254777
81178,continued_trend,2021-03-30,5,0.450099176419655
81178,continued_trend,2021-03-31,5,0.45648632029154
81178,continued_trend,2021-04-01,5,0.462873464163402
81178,continued_trend,2021-04-02,5,0.469260608035287
81178,continued_trend,2021-04-03,5,0.475647751907173
81178,continued_trend,2021-04-04,5,0.482034895779035
81178,continued_trend,2021-04-05,5,0.48842203965092
81178,continued_trend,2021-04-06,5,0.494809183522805
81178,continued_trend,2021-04-07,5,0.50119632739469
81178,continued_trend,2021-04-08,5,0.507583471266552
81178,continued_trend,2021-04-09,5,0.513970615138437
81178,continued_trend,2021-04-10,5,0.520357759010322
81178,continued_trend,2021-04-11,5,0.526744902882208
81178,continued_trend,2021-04-12,5,0.53313204675407
81178,continued_trend,2021-04-13,5,0.539519190625955
81178,continued_trend,2021-04-14,5,0.54590633449784
81178,continued_trend,2021-04-15,5,0.552293478369725
81178,continued_trend,2021-04-16,5,0.558680622241587
81178,continued_trend,2021-04-17,5,0.565067766113472
81178,continued_trend,2021-04-18,5,0.571454909985357
81178,continued_trend,2021-04-19,5,0.577842053857243
81178,continued_trend,2021-04-20,5,0.584229197729105
81178,continued_trend,2021-04-21,5,0.59061634160099
81178,continued_trend,2021-04-22,5,0.597003485472875
81178,continued_trend,2021-04-23,5,0.60339062934476
81178,continued_trend,2021-04-24,5,0.609777773216622
81178,continued_trend,2021-04-25,5,0.616164917088507
81178,continued_trend,2021-04-26,5,0.622552060960392
81178,continued_trend,2021-04-27,5,0.628939204832277
81178,continued_trend,2021-04-28,5,0.63532634870414
81178,continued_trend,2021-04-29,5,0.641713492576025
81178,continued_trend,2021-04-30,5,0.64810063644791
81178,continued_trend,2021-05-01,5,0.654487780319795
81178,continued_trend,2021-05-02,5,0.660874924191657
81178,continued_trend,2021-05-03,5,0.667262068063542
81178,continued_trend,2021-05-04,5,0.673649211935427
81178,continued_trend,2021-05-05,5,0.680036355807313
81178,continued_trend,2021-05-06,5,0.686423499679175
81178,continued_trend,2021-05-07,5,0.69281064355106
81178,continued_trend,2021-05-08,5,0.699197787422945
81178,continued_trend,2021-05-09,5,0.705584931294807
81178,continued_trend,2021-05-10,5,0.711972075166692
81178,continued_trend,2021-05-11,5,0.718359219038577
81178,continued_trend,2021-05-12,5,0.724746362910462
81178,continued_trend,2021-05-13,5,0.731133506782324
81178,continued_trend,2021-05-14,5,0.73752065065421
81178,continued_trend,2021-05-15,5,0.743907794526095
81178,continued_trend,2021-05-16,5,0.75029493839798
81178,continued_trend,2021-05-17,5,0.756682082269842
81178,continued_trend,2021-05-18,5,0.763069226141727
81178,continued_trend,2021-05-19,5,0.769456370013612
81178,continued_trend,2021-05-20,5,0.775843513885497
81178,continued_trend,2021-05-21,5,0.782230657757359
81178,continued_trend,2021-05-22,5,0.788617801629245
81178,continued_trend,2021-05-23,5,0.79500494550113
81178,continued_trend,2021-05-24,5,0.801392089373015
81178,continued_trend,2021-05-25,5,0.807779233244877
81178,continued_trend,2021-05-26,5,0.814166377116762
81178,continued_trend,2021-05-27,5,0.820553520988647
81178,continued_trend,2021-05-28,5,0.826940664860532
81178,continued_trend,2021-05-29,5,0.833327808732394
81178,continued_trend,2021-05-30,5,0.83971495260428
81178,continued_trend,2021-05-31,5,0.846102096476165
81178,continued_trend,2021-06-01,5,0.85248924034805
81178,continued_trend,2021-06-02,5,0.858876384219912
81178,continued_trend,2021-06-03,5,0.865263528091797
81178,continued_trend,2021-06-04,5,0.871650671963682
81178,continued_trend,2021-06-05,5,0.878037815835567
81178,continued_trend,2021-06-06,5,0.884424959707429
81178,continued_trend,2021-06-07,5,0.890812103579315
81178,continued_trend,2021-06-08,5,0.8971992474512
81178,continued_trend,2021-06-09,5,0.903586391323085
81178,continued_trend,2021-06-10,5,0.909973535194947
81178,continued_trend,2021-06-11,5,0.916360679066832
81178,continued_trend,2021-06-12,5,0.922747822938717
81178,continued_trend,2021-06-13,5,0.929134966810602
81178,continued_trend,2021-06-14,5,0.935522110682465
81178,continued_trend,2021-06-15,5,0.94190925455435
81178,continued_trend,2021-06-16,5,0.948296398426235
81178,continued_trend,2021-06-17,5,0.954683542298097
81178,continued_trend,2021-06-18,5,0.961070686169982
81178,continued_trend,2021-06-19,5,0.967457830041867
81178,continued_trend,2021-06-20,5,0.973844973913752
81178,continued_trend,2021-06-21,5,0.980232117785614
81178,continued_trend,2021-06-22,5,0.9866192616575
81178,continued_trend,2021-06-23,5,0.993006405529385
81178,continued_trend,2021-06-24,5,0.99939354940127
81178,continued_trend,2021-06-25,5,1
132821,continued_trend,2021-01-10,6,0.154693787996981
132821,continued_trend,2021-01-11,6,0.159613266807907
132821,continued_trend,2021-01-12,6,0.164532745618832
132821,continued_trend,2021-01-13,6,0.169452224429758
132821,continued_trend,2021-01-14,6,0.174371703240683
132821,continued_trend,2021-01-15,6,0.179291182051608
132821,continued_trend,2021-01-16,6,0.184210660862534
132821,continued_trend,2021-01-17,6,0.189130139673459
132821,continued_trend,2021-01-18,6,0.194049618484385
132821,continued_trend,2021-01-19,6,0.19896909729531
132821,continued_trend,2021-01-20,6,0.203888576106236
132821,continued_trend,2021-01-21,6,0.208808054917161
132821,continued_trend,2021-01-22,6,0.213727533728086
132821,continued_trend,2021-01-23,6,0.218647012539012
132821,continued_trend,2021-01-24,6,0.223566491349937
132821,continued_trend,2021-01-25,6,0.228485970160863
132821,continued_trend,2021-01-26,6,0.233405448971788
132821,continued_trend,2021-01-27,6,0.238324927782714
132821,continued_trend,2021-01-28,6,0.243244406593639
132821,continued_trend,2021-01-29,6,0.248163885404564
132821,continued_trend,2021-01-30,6,0.25308336421549
132821,continued_trend,2021-01-31,6,0.258002843026415
132821,continued_trend,2021-02-01,6,0.262922321837341
132821,continued_trend,2021-02-02,6,0.267841800648266
132821,continued_trend,2021-02-03,6,0.272761279459191
132821,continued_trend,2021-02-04,6,0.277680758270117
132821,continued_trend,2021-02-05,6,0.282600237081042
132821,continued_trend,2021-02-06,6,0.287519715891968
132821,continued_trend,2021-02-07,6,0.292439194702893
132821,continued_trend,2021-02-08,6,0.297358673513819
132821,continued_trend,2021-02-09,6,0.302278152324744
132821,continued_trend,2021-02-10,6,0.307197631135669
132821,continued_trend,2021-02-11,6,0.312117109946595
132821,continued_trend,2021-02-12,6,0.31703658875752
132821,continued_trend,2021-02-13,6,0.321956067568446
132821,continued_trend,2021-02-14,6,0.326875546379371
132821,continued_trend,2021-02-15,6,0.331795025190297
132821,continued_trend,2021-02-16,6,0.336714504001222
132821,continued_trend,2021-02-17,6,0.341633982812147
132821,continued_trend,2021-02-18,6,0.346553461623073
132821,continued_trend,2021-02-19,6,0.351472940433998
132821,continued_trend,2021-02-20,6,0.356392419244924
132821,continued_trend,2021-02-21,6,0.361311898055849
132821,continued_trend,2021-02-22,6,0.366231376866775
132821,continued_trend,2021-02-23,6,0.3711508556777
132821,continued_trend,2021-02-24,6,0.376070334488625
132821,continued_trend,2021-02-25,6,0.380989813299551
132821,continued_trend,2021-02-26,6,0.385909292110476
132821,continued_trend,2021-02-27,6,0.390828770921402
132821,continued_trend,2021-02-28,6,0.395748249732327
132821,continued_trend,2021-03-01,6,0.400667728543253
132821,continued_trend,2021-03-02,6,0.405587207354178
132821,continued_trend,2021-03-03,6,0.410506686165103
132821,continued_trend,2021-03-04,6,0.415426164976029
132821,continued_trend,2021-03-05,6,0.420345643786954
132821,continued_trend,2021-03-06,6,0.42526512259788
132821,continued_trend,2021-03-07,6,0.430184601408805
132821,continued_trend,2021-03-08,6,0.43510408021973
132821,continued_trend,2021-03-09,6,0.440023559030656
132821,continued_trend,2021-03-10,6,0.444943037841581
132821,continued_trend,2021-03-11,6,0.449862516652521
132821,continued_trend,2021-03-12,6,0.454781995463446
132821,continued_trend,2021-03-13,6,0.459701474274372
132821,continued_trend,2021-03-14,6,0.464620953085297
132821,continued_trend,2021-03-15,6,0.469540431896223
132821,continued_trend,2021-03-16,6,0.474459910707148
132821,continued_trend,2021-03-17,6,0.479379389518073
132821,continued_trend,2021-03-18,6,0.484298868328999
132821,continued_trend,2021-03-19,6,0.489218347139924
132821,continued_trend,2021-03-20,6,0.49413782595085
132821,continued_trend,2021-03-21,6,0.499057304761775
132821,continued_trend,2021-03-22,6,0.503976783572701
132821,continued_trend,2021-03-23,6,0.508896262383626
132821,continued_trend,2021-03-24,6,0.513815741194551
132821,continued_trend,2021-03-25,6,0.518735220005477
132821,continued_trend,2021-03-26,6,0.523654698816402
132821,continued_trend,2021-03-27,6,0.528574177627328
132821,continued_trend,2021-03-28,6,0.533493656438253
132821,continued_trend,2021-03-29,6,0.538413135249178
132821,continued_trend,2021-03-30,6,0.543332614060104
132821,continued_trend,2021-03-31,6,0.548252092871029
132821,continued_trend,2021-04-01,6,0.553171571681955
132821,continued_trend,2021-04-02,6,0.55809105049288
132821,continued_trend,2021-04-03,6,0.563010529303806
132821,continued_trend,2021-04-04,6,0.567930008114731
132821,continued_trend,2021-04-05,6,0.572849486925656
132821,continued_trend,2021-04-06,6,0.577768965736582
132821,continued_trend,2021-04-07,6,0.582688444547507
132821,continued_trend,2021-04-08,6,0.587607923358433
132821,continued_trend,2021-04-09,6,0.592527402169358
132821,continued_trend,2021-04-10,6,0.597446880980284
132821,continued_trend,2021-04-11,6,0.602366359791209
132821,continued_trend,2021-04-12,6,0.607285838602134
132821,continued_trend,2021-04-13,6,0.61220531741306
132821,continued_trend,2021-04-14,6,0.617124796223985
132821,continued_trend,2021-04-15,6,0.622044275034911
132821,continued_trend,2021-04-16,6,0.626963753845836
132821,continued_trend,2021-04-17,6,0.631883232656762
132821,continued_trend,2021-04-18,6,0.636802711467687
132821,continued_trend,2021-04-19,6,0.641722190278612
132821,continued_trend,2021-04-20,6,0.646641669089538
132821,continued_trend,2021-04-21,6,0.651561147900463
132821,continued_trend,2021-04-22,6,0.656480626711389
132821,continued_trend,2021-04-23,6,0.661400105522314
132821,continued_trend,2021-04-24,6,0.666319584333239
132821,continued_trend,2021-04-25,6,0.671239063144165
132821,continued_trend,2021-04-26,6,0.67615854195509
132821,continued_trend,2021-04-27,6,0.681078020766016
132821,continued_trend,2021-04-28,6,0.685997499576941
132821,continued_trend,2021-04-29,6,0.690916978387867
132821,continued_trend,2021-04-30,6,0.695836457198792
132821,continued_trend,2021-05-01,6,0.700755936009717
132821,continued_trend,2021-05-02,6,0.705675414820643
132821,continued_trend,2021-05-03,6,0.710594893631568
132821,continued_trend,2021-05-04,6,0.715514372442494
132821,continued_trend,2021-05-05,6,0.720433851253419
132821,continued_trend,2021-05-06,6,0.725353330064345
132821,continued_trend,2021-05-07,6,0.73027280887527
132821,continued_trend,2021-05-08,6,0.735192287686195
132821,continued_trend,2021-05-09,6,0.740111766497121
132821,continued_trend,2021-05-10,6,0.745031245308046
132821,continued_trend,2021-05-11,6,0.749950724118972
132821,continued_trend,2021-05-12,6,0.754870202929897
132821,continued_trend,2021-05-13,6,0.759789681740823
132821,continued_trend,2021-05-14,6,0.764709160551748
132821,continued_trend,2021-05-15,6,0.769628639362674
132821,continued_trend,2021-05-16,6,0.774548118173599
132821,continued_trend,2021-05-17,6,0.779467596984524
132821,continued_trend,2021-05-18,6,0.78438707579545
132821,continued_trend,2021-05-19,6,0.789306554606375
132821,continued_trend,2021-05-20,6,0.794226033417301
132821,continued_trend,2021-05-21,6,0.799145512228226
132821,continued_trend,2021-05-22,6,0.804064991039151
132821,continued_trend,2021-05-23,6,0.808984469850077
132821,continued_trend,2021-05-24,6,0.813903948661002
132821,continued_trend,2021-05-25,6,0.818823427471928
132821,continued_trend,2021-05-26,6,0.823742906282853
132821,continued_trend,2021-05-27,6,0.828662385093779
132821,continued_trend,2021-05-28,6,0.833581863904704
132821,continued_trend,2021-05-29,6,0.838501342715629
132821,continued_trend,2021-05-30,6,0.843420821526555
132821,continued_trend,2021-05-31,6,0.84834030033748
132821,continued_trend,2021-06-01,6,0.853259779148406
132821,continued_trend,2021-06-02,6,0.858179257959331
132821,continued_trend,2021-06-03,6,0.863098736770257
132821,continued_trend,2021-06-04,6,0.868018215581182
132821,continued_trend,2021-06-05,6,0.872937694392107
132821,continued_trend,2021-06-06,6,0.877857173203033
132821,continued_trend,2021-06-07,6,0.882776652013958
132821,continued_trend,2021-06-08,6,0.887696130824884
132821,continued_trend,2021-06-09,6,0.892615609635809
132821,continued_trend,2021-06-10,6,0.897535088446734
132821,continued_trend,2021-06-11,6,0.90245456725766
132821,continued_trend,2021-06-12,6,0.907374046068585
132821,continued_trend,2021-06-13,6,0.912293524879511
132821,continued_trend,2021-06-14,6,0.917213003690436
132821,continued_trend,2021-06-15,6,0.922132482501362
132821,continued_trend,2021-06-16,6,0.927051961312287
132821,continued_trend,2021-06-17,6,0.931971440123212
132821,continued_trend,2021-06-18,6,0.936890918934138
132821,continued_trend,2021-06-19,6,0.941810397745063
132821,continued_trend,2021-06-20,6,0.946729876555989
132821,continued_trend,2021-06-21,6,0.951649355366914
132821,continued_trend,2021-06-22,6,0.95656883417784
132821,continued_trend,2021-06-23,6,0.961488312988765
132821,continued_trend,2021-06-24,6,0.96640779179969
132821,continued_trend,2021-06-25,6,0.971327270610616
132821,continued_trend,2021-06-26,6,0.976246749421541
132821,continued_trend,2021-06-27,6,0.981166228232467
132821,continued_trend,2021-06-28,6,0.986085707043392
132821,continued_trend,2021-06-29,6,0.991005185854318
132821,continued_trend,2021-06-30,6,0.995924664665243
132821,continued_trend,2021-07-01,6,1
112622,continued_trend,2021-01-10,7,0
112622,continued_trend,2021-02-15,7,0.00945837127926288
112622,continued_trend,2021-02-16,7,0.0194039577545966
112622,continued_trend,2021-02-17,7,0.0293495442299304
112622,continued_trend,2021-02-18,7,0.0392951307052972
112622,continued_trend,2021-02-19,7,0.049240717180631
112622,continued_trend,2021-02-20,7,0.0591863036559647
112622,continued_trend,2021-02-21,7,0.0691318901312985
112622,continued_trend,2021-02-22,7,0.0790774766066653
112622,continued_trend,2021-02-23,7,0.089023063081999
112622,continued_trend,2021-02-24,7,0.0989686495573328
112622,continued_trend,2021-02-25,7,0.108914236032667
112622,continued_trend,2021-02-26,7,0.118859822508
112622,continued_trend,2021-02-27,7,0.128805408983367
112622,continued_trend,2021-02-28,7,0.138750995458701
112622,continued_trend,2021-03-01,7,0.148696581934035
112622,continued_trend,2021-03-02,7,0.158642168409368
112622,continued_trend,2021-03-03,7,0.168587754884702
112622,continued_trend,2021-03-04,7,0.178533341360069
112622,continued_trend,2021-03-05,7,0.188478927835403
112622,continued_trend,2021-03-06,7,0.198424514310736
112622,continued_trend,2021-03-07,7,0.20837010078607
112622,continued_trend,2021-03-08,7,0.218315687261404
112622,continued_trend,2021-03-09,7,0.228261273736771
112622,continued_trend,2021-03-10,7,0.238206860212105
112622,continued_trend,2021-03-11,7,0.248152446687438
112622,continued_trend,2021-03-12,7,0.258098033162772
112622,continued_trend,2021-03-13,7,0.268043619638106
112622,continued_trend,2021-03-14,7,0.277989206113473
112622,continued_trend,2021-03-15,7,0.287934792588806
112622,continued_trend,2021-03-16,7,0.29788037906414
112622,continued_trend,2021-03-17,7,0.307825965539474
112622,continued_trend,2021-03-18,7,0.317771552014808
112622,continued_trend,2021-03-19,7,0.327717138490174
112622,continued_trend,2021-03-20,7,0.337662724965508
112622,continued_trend,2021-03-21,7,0.347608311440842
112622,continued_trend,2021-03-22,7,0.357553897916176
112622,continued_trend,2021-03-23,7,0.367499484391509
112622,continued_trend,2021-03-24,7,0.377445070866876
112622,continued_trend,2021-03-25,7,0.38739065734221
112622,continued_trend,2021-03-26,7,0.397336243817544
112622,continued_trend,2021-03-27,7,0.407281830292877
112622,continued_trend,2021-03-28,7,0.417227416768211
112622,continued_trend,2021-03-29,7,0.427173003243578
112622,continued_trend,2021-03-30,7,0.437118589718912
112622,continued_trend,2021-03-31,7,0.447064176194246
112622,continued_trend,2021-04-01,7,0.457009762669579
112622,continued_trend,2021-04-02,7,0.466955349144913
112622,continued_trend,2021-04-03,7,0.47690093562028
112622,continued_trend,2021-04-04,7,0.486846522095614
112622,continued_trend,2021-04-05,7,0.496792108570947
112622,continued_trend,2021-04-06,7,0.506737695046281
112622,continued_trend,2021-04-07,7,0.516683281521615
112622,continued_trend,2021-04-08,7,0.526628867996982
112622,continued_trend,2021-04-09,7,0.536574454472316
112622,continued_trend,2021-04-10,7,0.546520040947649
112622,continued_trend,2021-04-11,7,0.556465627422983
112622,continued_trend,2021-04-12,7,0.566411213898317
112622,continued_trend,2021-04-13,7,0.576356800373684
112622,continued_trend,2021-04-14,7,0.586302386849017
112622,continued_trend,2021-04-15,7,0.596247973324351
112622,continued_trend,2021-04-16,7,0.606193559799685
112622,continued_trend,2021-04-17,7,0.616139146275019
112622,continued_trend,2021-04-18,7,0.626084732750385
112622,continued_trend,2021-04-19,7,0.636030319225719
112622,continued_trend,2021-04-20,7,0.645975905701053
112622,continued_trend,2021-04-21,7,0.655921492176387
112622,continued_trend,2021-04-22,7,0.665867078651754
112622,continued_trend,2021-04-23,7,0.675812665127087
112622,continued_trend,2021-04-24,7,0.685758251602421
112622,continued_trend,2021-04-25,7,0.695703838077755
112622,continued_trend,2021-04-26,7,0.705649424553088
112622,continued_trend,2021-04-27,7,0.715595011028455
112622,continued_trend,2021-04-28,7,0.725540597503789
112622,continued_trend,2021-04-29,7,0.735486183979123
112622,continued_trend,2021-04-30,7,0.745431770454457
112622,continued_trend,2021-05-01,7,0.75537735692979
112622,continued_trend,2021-05-02,7,0.765322943405157
112622,continued_trend,2021-05-03,7,0.775268529880491
112622,continued_trend,2021-05-04,7,0.785214116355825
112622,continued_trend,2021-05-05,7,0.795159702831158
112622,continued_trend,2021-05-06,7,0.805105289306492
112622,continued_trend,2021-05-07,7,0.815050875781859
112622,continued_trend,2021-05-08,7,0.824996462257193
112622,continued_trend,2021-05-09,7,0.834942048732527
112622,continued_trend,2021-05-10,7,0.84488763520786
112622,continued_trend,2021-05-11,7,0.854833221683194
112622,continued_trend,2021-05-12,7,0.864778808158561
112622,continued_trend,2021-05-13,7,0.874724394633894
112622,continued_trend,2021-05-14,7,0.884669981109228
112622,continued_trend,2021-05-15,7,0.894615567584562
112622,continued_trend,2021-05-16,7,0.904561154059896
112622,continued_trend,2021-05-17,7,0.914506740535263
112622,continued_trend,2021-05-18,7,0.924452327010596
112622,continued_trend,2021-05-19,7,0.93439791348593
112622,continued_trend,2021-05-20,7,0.944343499961264
112622,continued_trend,2021-05-21,7,0.954289086436598
112622,continued_trend,2021-05-22,7,0.964234672911964
112622,continued_trend,2021-05-23,7,0.974180259387298
112622,continued_trend,2021-05-24,7,0.984125845862632
112622,continued_trend,2021-05-25,7,0.994071432337966
112622,continued_trend,2021-05-26,7,1
224939,continued_trend,2021-01-10,8,0
224939,continued_trend,2021-02-12,8,0.00728539108696899
224939,continued_trend,2021-02-13,8,0.0184327670425145
224939,continued_trend,2021-02-14,8,0.0295801429980601
224939,continued_trend,2021-02-15,8,0.0407275189536056
224939,continued_trend,2021-02-16,8,0.0518748949091511
224939,continued_trend,2021-02-17,8,0.0630222708646967
224939,continued_trend,2021-02-18,8,0.0741696468202422
224939,continued_trend,2021-02-19,8,0.0853170227757877
224939,continued_trend,2021-02-20,8,0.0964643987313332
224939,continued_trend,2021-02-21,8,0.107611774686879
224939,continued_trend,2021-02-22,8,0.118759150642424
224939,continued_trend,2021-02-23,8,0.12990652659797
224939,continued_trend,2021-02-24,8,0.141053902553515
224939,continued_trend,2021-02-25,8,0.152201278509061
224939,continued_trend,2021-02-26,8,0.163348654464606
224939,continued_trend,2021-02-27,8,0.174496030420152
224939,continued_trend,2021-02-28,8,0.185643406375698
224939,continued_trend,2021-03-01,8,0.196790782331243
224939,continued_trend,2021-03-02,8,0.207938158286789
224939,continued_trend,2021-03-03,8,0.219085534242334
224939,continued_trend,2021-03-04,8,0.23023291019788
224939,continued_trend,2021-03-05,8,0.241380286153425
224939,continued_trend,2021-03-06,8,0.252527662108971
224939,continued_trend,2021-03-07,8,0.263675038064516
224939,continued_trend,2021-03-08,8,0.274822414020062
224939,continued_trend,2021-03-09,8,0.285969789975607
224939,continued_trend,2021-03-10,8,0.297117165931153
224939,continued_trend,2021-03-11,8,0.308264541886698
224939,continued_trend,2021-03-12,8,0.319411917842244
224939,continued_trend,2021-03-13,8,0.330559293797789
224939,continued_trend,2021-03-14,8,0.341706669753335
224939,continued_trend,2021-03-15,8,0.352854045708881
224939,continued_trend,2021-03-16,8,0.364001421664426
224939,continued_trend,2021-03-17,8,0.375148797619972
224939,continued_trend,2021-03-18,8,0.386296173575517
224939,continued_trend,2021-03-19,8,0.397443549531063
224939,continued_trend,2021-03-20,8,0.408590925486608
224939,continued_trend,2021-03-21,8,0.419738301442154
224939,continued_trend,2021-03-22,8,0.430885677397699
224939,continued_trend,2021-03-23,8,0.442033053353245
224939,continued_trend,2021-03-24,8,0.45318042930879
224939,continued_trend,2021-03-25,8,0.464327805264336
224939,continued_trend,2021-03-26,8,0.475475181219881
224939,continued_trend,2021-03-27,8,0.486622557175427
224939,continued_trend,2021-03-28,8,0.497769933130972
224939,continued_trend,2021-03-29,8,0.508917309086518
224939,continued_trend,2021-03-30,8,0.520064685042064
224939,continued_trend,2021-03-31,8,0.531212060997609
224939,continued_trend,2021-04-01,8,0.542359436953155
224939,continued_trend,2021-04-02,8,0.5535068129087
224939,continued_trend,2021-04-03,8,0.564654188864246
224939,continued_trend,2021-04-04,8,0.575801564819791
224939,continued_trend,2021-04-05,8,0.586948940775337
224939,continued_trend,2021-04-06,8,0.598096316730882
224939,continued_trend,2021-04-07,8,0.609243692686428
224939,continued_trend,2021-04-08,8,0.620391068641973
224939,continued_trend,2021-04-09,8,0.631538444597519
224939,continued_trend,2021-04-10,8,0.642685820553064
224939,continued_trend,2021-04-11,8,0.65383319650861
224939,continued_trend,2021-04-12,8,0.664980572464156
224939,continued_trend,2021-04-13,8,0.676127948419701
224939,continued_trend,2021-04-14,8,0.687275324375246
224939,continued_trend,2021-04-15,8,0.698422700330792
224939,continued_trend,2021-04-16,8,0.709570076286338
224939,continued_trend,2021-04-17,8,0.720717452241883
224939,continued_trend,2021-04-18,8,0.731864828197429
224939,continued_trend,2021-04-19,8,0.743012204152974
224939,continued_trend,2021-04-20,8,0.75415958010852
224939,continued_trend,2021-04-21,8,0.765306956064065
224939,continued_trend,2021-04-22,8,0.776454332019611
224939,continued_trend,2021-04-23,8,0.787601707975156
224939,continued_trend,2021-04-24,8,0.798749083930702
224939,continued_trend,2021-04-25,8,0.809896459886247
224939,continued_trend,2021-04-26,8,0.821043835841793
224939,continued_trend,2021-04-27,8,0.832191211797338
224939,continued_trend,2021-04-28,8,0.843338587752884
224939,continued_trend,2021-04-29,8,0.854485963708429
224939,continued_trend,2021-04-30,8,0.865633339663975
224939,continued_trend,2021-05-01,8,0.876780715619521
224939,continued_trend,2021-05-02,8,0.887928091575066
224939,continued_trend,2021-05-03,8,0.899075467530612
224939,continued_trend,2021-05-04,8,0.910222843486157
224939,continued_trend,2021-05-05,8,0.921370219441703
224939,continued_trend,2021-05-06,8,0.932517595397248
224939,continued_trend,2021-05-07,8,0.943664971352794
224939,continued_trend,2021-05-08,8,0.954812347308339
224939,continued_trend,2021-05-09,8,0.965959723263885
224939,continued_trend,2021-05-10,8,0.97710709921943
