date,persons_first_vaccinated,model,covid_region,scenario,pop,persons_first_vaccinated_raw,persons_first_vaccinated_perc,remaining_susceptible,daily_first_vacc,daily_first_vacc_perc
2021-07-17,323370.704831857,predicted,4,slowed_trend,656946,323370.704831857,0.492233311157777,333575.295168143,1600.10991527885,0.00479684778356352
2021-07-18,324970.814747132,predicted,4,slowed_trend,656946,324970.814747132,0.494668990673712,331975.185252868,1600.10991527513,0.00481996843847323
2021-07-19,326570.924662408,predicted,4,slowed_trend,656946,326570.924662408,0.497104670189647,330375.075337593,1600.10991527513,0.00484331305453373
2021-07-20,328171.034577686,predicted,4,slowed_trend,656946,328171.034577686,0.499540349705587,328774.965422314,1600.10991527885,0.0048668849017245
2021-07-21,329771.144492962,predicted,4,slowed_trend,656946,329771.144492962,0.501976029221521,327174.855507039,1600.10991527513,0.00489068731396048
2021-07-22,331371.254408237,predicted,4,slowed_trend,656946,331371.254408237,0.504411708737456,325574.745591763,1600.10991527513,0.00491472369076653
2021-07-23,332971.364323512,predicted,4,slowed_trend,656946,332971.364323512,0.50684738825339,323974.635676488,1600.10991527513,0.00493899749878244
2021-07-24,334571.474238791,predicted,4,slowed_trend,656946,334571.474238791,0.50928306776933,322374.525761209,1600.10991527885,0.00496351227349798
2021-07-25,336171.584154066,predicted,4,slowed_trend,656946,336171.584154066,0.511718747285265,320774.415845934,1600.10991527513,0.00498827162090024
2021-07-26,337771.694069341,predicted,4,slowed_trend,656946,337771.694069341,0.514154426801199,319174.305930659,1600.10991527513,0.00501327921935781
2021-07-27,339371.80398462,predicted,4,slowed_trend,656946,339371.80398462,0.51659010631714,317574.19601538,1600.10991527885,0.00503853882133849
2021-07-28,340971.913899895,predicted,4,slowed_trend,656946,340971.913899895,0.519025785833074,315974.086100105,1600.10991527513,0.00506405425528532
2021-07-29,342572.02381517,predicted,4,slowed_trend,656946,342572.02381517,0.521461465349009,314373.97618483,1600.10991527513,0.00508982942765712
2021-07-30,344172.133730449,predicted,4,slowed_trend,656946,344172.133730449,0.523897144864949,312773.866269551,1600.10991527885,0.0051158683248167
2021-07-31,345772.243645724,predicted,4,slowed_trend,656946,345772.243645724,0.526332824380884,311173.756354276,1600.10991527513,0.00514217501508507
2021-08-01,347372.353560999,predicted,4,slowed_trend,656946,347372.353560999,0.528768503896818,309573.646439001,1600.10991527513,0.00516875365096821
2021-08-02,348972.463476274,predicted,4,slowed_trend,656946,348972.463476274,0.531204183412753,307973.536523726,1600.10991527513,0.00519560847122284
2021-08-03,350572.573391553,predicted,4,slowed_trend,656946,350572.573391553,0.533639862928693,306373.426608447,1600.10991527885,0.00522274380318184
2021-08-04,352172.683306828,predicted,4,slowed_trend,656946,352172.683306828,0.536075542444627,304773.316693172,1600.10991527513,0.00525016406500581
2021-08-05,353772.793222103,predicted,4,slowed_trend,656946,353772.793222103,0.538511221960562,303173.206777897,1600.10991527513,0.00527787376820327
2021-08-06,355372.903137382,predicted,4,slowed_trend,656946,355372.903137382,0.540946901476502,301573.096862618,1600.10991527885,0.00530587751999571
2021-08-07,356973.013052657,predicted,4,slowed_trend,656946,356973.013052657,0.543382580992437,299972.986947343,1600.10991527513,0.00533418002587016
2021-08-08,358573.122967932,predicted,4,slowed_trend,656946,358573.122967932,0.545818260508371,298372.877032068,1600.10991527513,0.00536278609232687
2021-08-09,360173.232883208,predicted,4,slowed_trend,656946,360173.232883208,0.548253940024306,296772.767116793,1600.10991527513,0.00539170062947661
2021-08-10,361773.342798486,predicted,4,slowed_trend,656946,361773.342798486,0.550689619540246,295172.657201514,1600.10991527885,0.00542092865392495
2021-08-11,363373.452713762,predicted,4,slowed_trend,656946,363373.452713762,0.55312529905618,293572.547286239,1600.10991527513,0.00545047529159799
2021-08-12,364973.562629037,predicted,4,slowed_trend,656946,364973.562629037,0.555560978572115,291972.437370963,1600.10991527513,0.00548034578086602
2021-08-13,366573.672544316,predicted,4,slowed_trend,656946,366573.672544316,0.557996658088055,290372.327455685,1600.10991527885,0.00551054547552592
2021-08-14,368173.782459591,predicted,4,slowed_trend,656946,368173.782459591,0.56043233760399,288772.217540409,1600.10991527513,0.00554107984799893
2021-08-15,369773.892374866,predicted,4,slowed_trend,656946,369773.892374866,0.562868017119924,287172.107625134,1600.10991527513,0.00557195449275269
2021-08-16,371374.002290141,predicted,4,slowed_trend,656946,371374.002290141,0.565303696635859,285571.997709859,1600.10991527513,0.00560317512958969
2021-08-17,372974.11220542,predicted,4,slowed_trend,656946,372974.11220542,0.567739376151799,283971.88779458,1600.10991527885,0.00563474760725731
2021-08-18,374574.222120695,predicted,4,slowed_trend,656946,374574.222120695,0.570175055667733,282371.777879305,1600.10991527513,0.0056666779070218
2021-08-19,376174.33203597,predicted,4,slowed_trend,656946,376174.33203597,0.572610735183668,280771.66796403,1600.10991527513,0.00569897214657755
2021-08-20,377774.441951249,predicted,4,slowed_trend,656946,377774.441951249,0.575046414699608,279171.558048751,1600.10991527885,0.00573163658383648
2021-08-21,379374.551866524,predicted,4,slowed_trend,656946,379374.551866524,0.577482094215543,277571.448133476,1600.10991527513,0.00576467762096943
2021-08-22,380974.661781799,predicted,4,slowed_trend,656946,380974.661781799,0.579917773731477,275971.338218201,1600.10991527513,0.00579810180871021
2021-08-23,382574.771697074,predicted,4,slowed_trend,656946,382574.771697074,0.582353453247412,274371.228302926,1600.10991527513,0.00583191585055153
2021-08-24,384174.881612353,predicted,4,slowed_trend,656946,384174.881612353,0.584789132763352,272771.118387647,1600.10991527885,0.00586612660730769
2021-08-25,385774.991527628,predicted,4,slowed_trend,656946,385774.991527628,0.587224812279287,271171.008472372,1600.10991527513,0.00590074110167331
2021-08-26,387375.101442903,predicted,4,slowed_trend,656946,387375.101442903,0.589660491795221,269570.898557097,1600.10991527513,0.0059357665231665
2021-08-27,388975.211358182,predicted,4,slowed_trend,656946,388975.211358182,0.592096171311161,267970.788641818,1600.10991527885,0.00597121023298414
2021-08-28,390575.321273457,predicted,4,slowed_trend,656946,390575.321273457,0.594531850827096,266370.678726543,1600.10991527513,0.0060070797691581
2021-08-29,392175.431188732,predicted,4,slowed_trend,656946,392175.431188732,0.59696753034303,264770.568811268,1600.10991527513,0.00604338285202578
2021-08-30,393775.541104008,predicted,4,slowed_trend,656946,393775.541104008,0.599403209858965,263170.458895993,1600.10991527513,0.00608012738963041
2021-08-31,395375.651019286,predicted,4,slowed_trend,656946,395375.651019286,0.601838889374905,261570.348980714,1600.10991527885,0.00611732148354794
2021-09-01,396975.760934562,predicted,4,slowed_trend,656946,396975.760934562,0.60427456889084,259970.239065439,1600.10991527513,0.00615497343475672
2021-09-02,398575.870849837,predicted,4,slowed_trend,656946,398575.870849837,0.606710248406774,258370.129150163,1600.10991527513,0.00619309174995671
2021-09-03,400175.980765115,predicted,4,slowed_trend,656946,400175.980765115,0.609145927922714,256770.019234885,1600.10991527885,0.00623168514784869
2021-09-04,401776.090680391,predicted,4,slowed_trend,656946,401776.090680391,0.611581607438649,255169.909319609,1600.10991527513,0.00627076256578095
2021-09-05,403376.200595666,predicted,4,slowed_trend,656946,403376.200595666,0.614017286954583,253569.799404334,1600.10991527513,0.00631033316678081
2021-09-06,404976.310510941,predicted,4,slowed_trend,656946,404976.310510941,0.616452966470518,251969.689489059,1600.10991527513,0.00635040634657212
2021-09-07,406576.42042622,predicted,4,slowed_trend,656946,406576.42042622,0.618888645986458,250369.57957378,1600.10991527885,0.00639099174110057
2021-09-08,408176.530341495,predicted,4,slowed_trend,656946,408176.530341495,0.621324325502393,248769.469658505,1600.10991527513,0.00643209923416911
2021-09-09,409776.64025677,predicted,4,slowed_trend,656946,409776.64025677,0.623760005018327,247169.35974323,1600.10991527513,0.00647373896561203
2021-09-10,411376.750172049,predicted,4,slowed_trend,656946,411376.750172049,0.626195684534267,245569.249827951,1600.10991527885,0.00651592133949959
2021-09-11,412976.860087324,predicted,4,slowed_trend,656946,412976.860087324,0.628631364050202,243969.139912676,1600.10991527513,0.00655865703280281
2021-09-12,414576.970002599,predicted,4,slowed_trend,656946,414576.970002599,0.631067043566136,242369.029997401,1600.10991527513,0.00660195700454091
2021-09-13,416177.079917878,predicted,4,slowed_trend,656946,416177.079917878,0.633502723082077,240768.920082122,1600.10991527885,0.00664583250501386
2021-09-14,417777.189833153,predicted,4,slowed_trend,656946,417777.189833153,0.635938402598011,239168.810166847,1600.10991527513,0.00669029508554594
2021-09-15,419377.299748428,predicted,4,slowed_trend,656946,419377.299748428,0.638374082113946,237568.700251572,1600.10991527513,0.00673535660876496
