date,persons_first_vaccinated,model,covid_region,scenario,pop,persons_first_vaccinated_raw,persons_first_vaccinated_perc,remaining_susceptible,daily_first_vacc,daily_first_vacc_perc
2021-02-05,187181.41172713,predicted,10,continued_trend,2693959,187181.41172713,0.0694819081237429,2506777.58827287,7809.03731271625,0.00311516959033312
2021-02-06,194990.449039817,predicted,10,continued_trend,2693959,194990.449039817,0.0723806297867996,2498968.55096018,7809.03731268644,0.00312490419684792
2021-02-07,202799.486352533,predicted,10,continued_trend,2693959,202799.486352533,0.0752793514498673,2491159.51364747,7809.03731271625,0.00313469983352553
2021-02-08,210608.523665249,predicted,10,continued_trend,2693959,210608.523665249,0.078178073112935,2483350.47633475,7809.03731271625,0.00314455707606839
2021-02-09,218417.560977936,predicted,10,continued_trend,2693959,218417.560977936,0.0810767947759917,2475541.43902206,7809.03731268644,0.00315447650747924
2021-02-10,226226.598290652,predicted,10,continued_trend,2693959,226226.598290652,0.0839755164390594,2467732.40170935,7809.03731271625,0.00316445871817669
2021-02-11,234035.635603368,predicted,10,continued_trend,2693959,234035.635603368,0.0868742381021271,2459923.36439663,7809.03731271625,0.00317450430600371
2021-02-12,241844.672916055,predicted,10,continued_trend,2693959,241844.672916055,0.0897729597651838,2452114.32708395,7809.03731268644,0.00318461387645533
2021-02-13,249653.710228771,predicted,10,continued_trend,2693959,249653.710228771,0.0926716814282515,2444305.28977123,7809.03731271625,0.00319478804280095
2021-02-14,257462.747541487,predicted,10,continued_trend,2693959,257462.747541487,0.0955704030913192,2436496.25245851,7809.03731271625,0.0032050274260987
2021-02-15,265271.784854174,predicted,10,continued_trend,2693959,265271.784854174,0.0984691247543759,2428687.21514583,7809.03731268644,0.00321533265543112
2021-02-16,273080.82216689,predicted,10,continued_trend,2693959,273080.82216689,0.101367846417444,2420878.17783311,7809.03731271625,0.00322570436803474
2021-02-17,280889.859479606,predicted,10,continued_trend,2693959,280889.859479606,0.104266568080511,2413069.14052039,7809.03731271625,0.00323614320932063
2021-02-18,288698.896792293,predicted,10,continued_trend,2693959,288698.896792293,0.107165289743568,2405260.10320771,7809.03731268644,0.00324664983311873
2021-02-19,296507.934105009,predicted,10,continued_trend,2693959,296507.934105009,0.110064011406636,2397451.06589499,7809.03731271625,0.00325722490181507
2021-02-20,304316.971417725,predicted,10,continued_trend,2693959,304316.971417725,0.112962733069703,2389642.02858227,7809.03731271625,0.0032678690863791
2021-02-21,312126.008730441,predicted,10,continued_trend,2693959,312126.008730441,0.115861454732771,2381832.99126956,7809.03731271625,0.00327858306662966
2021-02-22,319935.046043128,predicted,10,continued_trend,2693959,319935.046043128,0.118760176395828,2374023.95395687,7809.03731268644,0.00328936753130516
2021-02-23,327744.083355844,predicted,10,continued_trend,2693959,327744.083355844,0.121658898058896,2366214.91664416,7809.03731271625,0.00330022317828648
2021-02-24,335553.12066856,predicted,10,continued_trend,2693959,335553.12066856,0.124557619721963,2358405.87933144,7809.03731271625,0.00331115071462167
2021-02-25,343362.157981247,predicted,10,continued_trend,2693959,343362.157981247,0.12745634138502,2350596.84201875,7809.03731268644,0.00332215085679254
2021-02-26,351171.195293963,predicted,10,continued_trend,2693959,351171.195293963,0.130355063048088,2342787.80470604,7809.03731271625,0.00333322433087195
2021-02-27,358980.232606679,predicted,10,continued_trend,2693959,358980.232606679,0.133253784711155,2334978.76739332,7809.03731271625,0.00334437187256908
2021-02-28,366789.269919366,predicted,10,continued_trend,2693959,366789.269919366,0.136152506374212,2327169.73008063,7809.03731268644,0.0033555942275065
2021-03-01,374598.307232082,predicted,10,continued_trend,2693959,374598.307232082,0.13905122803728,2319360.69276792,7809.03731271625,0.00336689215138718
2021-03-02,382407.344544798,predicted,10,continued_trend,2693959,382407.344544798,0.141949949700347,2311551.6554552,7809.03731271625,0.00337826641004847
2021-03-03,390216.381857485,predicted,10,continued_trend,2693959,390216.381857485,0.144848671363404,2303742.61814252,7809.03731268644,0.00338971777975041
2021-03-04,398025.419170201,predicted,10,continued_trend,2693959,398025.419170201,0.147747393026472,2295933.5808298,7809.03731271625,0.00340124704735313
2021-03-05,405834.456482917,predicted,10,continued_trend,2693959,405834.456482917,0.150646114689539,2288124.54351708,7809.03731271625,0.00341285501038023
2021-03-06,413643.493795604,predicted,10,continued_trend,2693959,413643.493795604,0.153544836352596,2280315.5062044,7809.03731268644,0.00342454247731914
2021-03-07,421452.53110832,predicted,10,continued_trend,2693959,421452.53110832,0.156443558015664,2272506.46889168,7809.03731271625,0.00343631026780961
2021-03-08,429261.568421036,predicted,10,continued_trend,2693959,429261.568421036,0.159342279678732,2264697.43157896,7809.03731271625,0.00344815921271732
2021-03-09,437070.605733752,predicted,10,continued_trend,2693959,437070.605733752,0.162241001341799,2256888.39426625,7809.03731271625,0.00346009015446025
